enrollid,stuid,lid,enroll_date,status,semester,enroll_type
328357,108357,200003,2026-03-02,완료,2026-1,정규
328358,108358,200003,2026-03-02,완료,2026-1,정규
328359,108359,200003,2026-03-02,완료,2026-1,정규
328360,108360,200003,2026-03-02,완료,2026-1,정규
328361,108361,200003,2026-03-02,완료,2026-1,정규
328362,108362,200003,2026-03-02,완료,2026-1,정규
328363,108363,200003,2026-03-02,완료,2026-1,정규
328364,108364,200003,2026-03-02,완료,2026-1,정규
328365,108365,200003,2026-03-02,완료,2026-1,정규
328366,108366,200003,2026-03-02,완료,2026-1,정규
328367,108367,200003,2026-03-02,완료,2026-1,정규
328368,108368,200003,2026-03-02,완료,2026-1,정규
328369,108369,200003,2026-03-02,완료,2026-1,정규
328370,108370,200003,2026-03-02,완료,2026-1,정규
328371,108371,200003,2026-03-02,완료,2026-1,정규
328372,108372,200003,2026-03-02,완료,2026-1,정규
328373,108373,200003,2026-03-02,완료,2026-1,정규
328374,108374,200003,2026-03-02,완료,2026-1,정규
328375,108375,200003,2026-03-02,완료,2026-1,정규
328376,108376,200003,2026-03-02,완료,2026-1,정규
328377,108377,200003,2026-03-02,완료,2026-1,정규
328378,108378,200003,2026-03-02,완료,2026-1,정규
328379,108379,200003,2026-03-02,완료,2026-1,정규
328380,108380,200003,2026-03-02,완료,2026-1,정규
328381,108381,200003,2026-03-02,완료,2026-1,정규
328382,108382,200003,2026-03-02,완료,2026-1,정규
328383,108383,200003,2026-03-02,완료,2026-1,정규
328384,108384,200003,2026-03-02,완료,2026-1,정규
328385,108385,200003,2026-03-02,완료,2026-1,정규
328386,108386,200003,2026-03-02,완료,2026-1,정규
328387,108387,200003,2026-03-02,완료,2026-1,정규
328388,108388,200003,2026-03-02,완료,2026-1,정규
328389,108389,200003,2026-03-02,완료,2026-1,정규
328390,108390,200003,2026-03-02,완료,2026-1,정규
328391,108391,200003,2026-03-02,완료,2026-1,정규
328392,108392,200003,2026-03-02,완료,2026-1,정규
328393,108393,200003,2026-03-02,완료,2026-1,정규
328394,108394,200003,2026-03-02,완료,2026-1,정규
328395,108395,200003,2026-03-02,완료,2026-1,정규
328396,108396,200003,2026-03-02,완료,2026-1,정규
328397,108397,200003,2026-03-02,완료,2026-1,정규
328398,108398,200003,2026-03-02,완료,2026-1,정규
328399,108399,200003,2026-03-02,완료,2026-1,정규
328400,108400,200003,2026-03-02,완료,2026-1,정규
328401,108401,200003,2026-03-02,완료,2026-1,정규
328402,108402,200003,2026-03-02,완료,2026-1,정규
328403,108403,200003,2026-03-02,완료,2026-1,정규
328404,108404,200003,2026-03-02,완료,2026-1,정규
328405,108405,200003,2026-03-02,완료,2026-1,정규
328406,108406,200003,2026-03-02,완료,2026-1,정규
328407,108407,200003,2026-03-02,완료,2026-1,정규
328408,108408,200003,2026-03-02,완료,2026-1,정규
328409,108409,200003,2026-03-02,완료,2026-1,정규
328410,108410,200003,2026-03-02,완료,2026-1,정규
328411,108411,200003,2026-03-02,완료,2026-1,정규
328412,108412,200003,2026-03-02,완료,2026-1,정규
328413,108413,200003,2026-03-02,완료,2026-1,정규
328414,108414,200003,2026-03-02,완료,2026-1,정규
328415,108415,200003,2026-03-02,완료,2026-1,정규
328416,108416,200003,2026-03-02,완료,2026-1,정규
328417,108417,200003,2026-03-02,완료,2026-1,정규
328418,108418,200003,2026-03-02,완료,2026-1,정규
328419,108419,200003,2026-03-02,완료,2026-1,정규
328420,108420,200003,2026-03-02,완료,2026-1,정규
328421,108421,200003,2026-03-02,완료,2026-1,정규
328422,108422,200003,2026-03-02,완료,2026-1,정규
328423,108423,200003,2026-03-02,완료,2026-1,정규
328424,108424,200003,2026-03-02,완료,2026-1,정규
328425,108425,200003,2026-03-02,완료,2026-1,정규
328426,108426,200003,2026-03-02,완료,2026-1,정규
328427,108427,200003,2026-03-02,완료,2026-1,정규
328428,108428,200003,2026-03-02,완료,2026-1,정규
328429,108429,200003,2026-03-02,완료,2026-1,정규
328430,108430,200003,2026-03-02,완료,2026-1,정규
328431,108431,200003,2026-03-02,완료,2026-1,정규
328432,108432,200003,2026-03-02,완료,2026-1,정규
328433,108433,200003,2026-03-02,완료,2026-1,정규
328434,108434,200003,2026-03-02,완료,2026-1,정규
328435,108435,200003,2026-03-02,완료,2026-1,정규
328436,108436,200003,2026-03-02,완료,2026-1,정규
328437,108437,200003,2026-03-02,완료,2026-1,정규
328438,108438,200003,2026-03-02,완료,2026-1,정규
328439,108439,200003,2026-03-02,완료,2026-1,정규
328440,108440,200003,2026-03-02,완료,2026-1,정규
328441,108441,200003,2026-03-02,완료,2026-1,정규
328442,108442,200003,2026-03-02,완료,2026-1,정규
328443,108443,200003,2026-03-02,완료,2026-1,정규
328444,108444,200003,2026-03-02,완료,2026-1,정규
328445,108445,200003,2026-03-02,완료,2026-1,정규
328446,108446,200003,2026-03-02,완료,2026-1,정규
328447,108447,200003,2026-03-02,완료,2026-1,정규
328448,108448,200003,2026-03-02,완료,2026-1,정규
328449,108449,200003,2026-03-02,완료,2026-1,정규
328450,108450,200003,2026-03-02,완료,2026-1,정규
328451,108451,200003,2026-03-02,완료,2026-1,정규
328452,108452,200003,2026-03-02,완료,2026-1,정규
328453,108453,200003,2026-03-02,완료,2026-1,정규
328454,108454,200003,2026-03-02,완료,2026-1,정규
328455,108455,200003,2026-03-02,완료,2026-1,정규
328456,108456,200003,2026-03-02,완료,2026-1,정규
328457,108457,200003,2026-03-02,완료,2026-1,정규
328458,108458,200003,2026-03-02,완료,2026-1,정규
328459,108459,200003,2026-03-02,완료,2026-1,정규
328460,108460,200003,2026-03-02,완료,2026-1,정규
328461,108461,200003,2026-03-02,완료,2026-1,정규
328462,108462,200003,2026-03-02,완료,2026-1,정규
328463,108463,200003,2026-03-02,완료,2026-1,정규
328464,108464,200003,2026-03-02,완료,2026-1,정규
328465,108465,200003,2026-03-02,완료,2026-1,정규
328466,108466,200003,2026-03-02,완료,2026-1,정규
328467,108467,200003,2026-03-02,완료,2026-1,정규
328468,108468,200003,2026-03-02,완료,2026-1,정규
328469,108469,200003,2026-03-02,완료,2026-1,정규
328470,108470,200003,2026-03-02,완료,2026-1,정규
328471,108471,200003,2026-03-02,완료,2026-1,정규
328472,108472,200003,2026-03-02,완료,2026-1,정규
328473,108473,200003,2026-03-02,완료,2026-1,정규
328474,108474,200003,2026-03-02,완료,2026-1,정규
328475,108475,200003,2026-03-02,완료,2026-1,정규
328476,108476,200003,2026-03-02,완료,2026-1,정규
328477,108477,200003,2026-03-02,완료,2026-1,정규
328478,108478,200003,2026-03-02,완료,2026-1,정규
328479,108479,200003,2026-03-02,완료,2026-1,정규
328480,108480,200003,2026-03-02,완료,2026-1,정규
328481,108481,200003,2026-03-02,완료,2026-1,정규
328482,108482,200003,2026-03-02,완료,2026-1,정규
328483,108483,200003,2026-03-02,완료,2026-1,정규
328484,108484,200003,2026-03-02,완료,2026-1,정규
328485,108485,200003,2026-03-02,완료,2026-1,정규
328486,108486,200003,2026-03-02,완료,2026-1,정규
328487,108487,200003,2026-03-02,완료,2026-1,정규
328488,108488,200003,2026-03-02,완료,2026-1,정규
328489,108489,200003,2026-03-02,완료,2026-1,정규
328490,108490,200003,2026-03-02,완료,2026-1,정규
328491,108491,200003,2026-03-02,완료,2026-1,정규
328492,108492,200003,2026-03-02,완료,2026-1,정규
328493,108493,200003,2026-03-02,완료,2026-1,정규
328494,108494,200003,2026-03-02,완료,2026-1,정규
328495,108495,200003,2026-03-02,완료,2026-1,정규
328496,108496,200003,2026-03-02,완료,2026-1,정규
328497,108497,200003,2026-03-02,완료,2026-1,정규
328498,108498,200003,2026-03-02,완료,2026-1,정규
328499,108499,200003,2026-03-02,완료,2026-1,정규
328500,108500,200003,2026-03-02,완료,2026-1,정규
328501,108501,200003,2026-03-02,완료,2026-1,정규
328502,108502,200003,2026-03-02,완료,2026-1,정규
328503,108503,200003,2026-03-02,완료,2026-1,정규
328504,108504,200003,2026-03-02,완료,2026-1,정규
328505,108505,200003,2026-03-02,완료,2026-1,정규
328506,108506,200003,2026-03-02,완료,2026-1,정규
328507,108507,200003,2026-03-02,완료,2026-1,정규
328508,108508,200003,2026-03-02,완료,2026-1,정규
328509,108509,200003,2026-03-02,완료,2026-1,정규
328510,108510,200003,2026-03-02,완료,2026-1,정규
328511,108511,200003,2026-03-02,완료,2026-1,정규
328512,108512,200003,2026-03-02,완료,2026-1,정규
328513,108513,200003,2026-03-02,완료,2026-1,정규
328514,108514,200003,2026-03-02,완료,2026-1,정규
328515,108515,200003,2026-03-02,완료,2026-1,정규
328516,108516,200003,2026-03-02,완료,2026-1,정규
328517,108517,200003,2026-03-02,완료,2026-1,정규
328518,108518,200003,2026-03-02,완료,2026-1,정규
328519,108519,200003,2026-03-02,완료,2026-1,정규
328520,108520,200003,2026-03-02,완료,2026-1,정규
328521,108521,200003,2026-03-02,완료,2026-1,정규
328522,108522,200003,2026-03-02,완료,2026-1,정규
328523,108523,200003,2026-03-02,완료,2026-1,정규
328524,108524,200003,2026-03-02,완료,2026-1,정규
328525,108525,200003,2026-03-02,완료,2026-1,정규
328526,108526,200003,2026-03-02,완료,2026-1,정규
328527,108527,200003,2026-03-02,완료,2026-1,정규
328528,108528,200003,2026-03-02,완료,2026-1,정규
328529,108529,200003,2026-03-02,완료,2026-1,정규
328530,108530,200003,2026-03-02,완료,2026-1,정규
328531,108531,200003,2026-03-02,완료,2026-1,정규
328532,108532,200003,2026-03-02,완료,2026-1,정규
328533,108533,200003,2026-03-02,완료,2026-1,정규
328534,108534,200003,2026-03-02,완료,2026-1,정규
328535,108535,200003,2026-03-02,완료,2026-1,정규
328536,108536,200003,2026-03-02,완료,2026-1,정규
328537,108537,200003,2026-03-02,완료,2026-1,정규
328538,108538,200003,2026-03-02,완료,2026-1,정규
328539,108539,200003,2026-03-02,완료,2026-1,정규
328540,108540,200003,2026-03-02,완료,2026-1,정규
328541,108541,200003,2026-03-02,완료,2026-1,정규
328542,108542,200003,2026-03-02,완료,2026-1,정규
328543,108543,200003,2026-03-02,완료,2026-1,정규
328544,108544,200003,2026-03-02,완료,2026-1,정규
328545,108545,200003,2026-03-02,완료,2026-1,정규
328546,108546,200003,2026-03-02,완료,2026-1,정규
328547,108547,200003,2026-03-02,완료,2026-1,정규
328548,108548,200003,2026-03-02,완료,2026-1,정규
328549,108549,200003,2026-03-02,완료,2026-1,정규
328550,108550,200003,2026-03-02,완료,2026-1,정규
328551,108551,200003,2026-03-02,완료,2026-1,정규
328552,108552,200003,2026-03-02,완료,2026-1,정규
328553,108553,200003,2026-03-02,완료,2026-1,정규
328554,108554,200003,2026-03-02,완료,2026-1,정규
328555,108555,200003,2026-03-02,완료,2026-1,정규
328556,108556,200003,2026-03-02,완료,2026-1,정규
328557,108557,200003,2026-03-02,완료,2026-1,정규
328558,108558,200003,2026-03-02,완료,2026-1,정규
328559,108559,200003,2026-03-02,완료,2026-1,정규
328560,108560,200003,2026-03-02,완료,2026-1,정규
328561,108561,200003,2026-03-02,완료,2026-1,정규
328562,108562,200003,2026-03-02,완료,2026-1,정규
328563,108563,200003,2026-03-02,완료,2026-1,정규
328564,108564,200003,2026-03-02,완료,2026-1,정규
328565,108565,200003,2026-03-02,완료,2026-1,정규
328566,108566,200003,2026-03-02,완료,2026-1,정규
328567,108567,200003,2026-03-02,완료,2026-1,정규
328568,108568,200003,2026-03-02,완료,2026-1,정규
328569,108569,200003,2026-03-02,완료,2026-1,정규
328570,108570,200003,2026-03-02,완료,2026-1,정규
328571,108571,200003,2026-03-02,완료,2026-1,정규
328572,108572,200003,2026-03-02,완료,2026-1,정규
328573,108573,200003,2026-03-02,완료,2026-1,정규
328574,108574,200003,2026-03-02,완료,2026-1,정규
328575,108575,200003,2026-03-02,완료,2026-1,정규
328576,108576,200003,2026-03-02,완료,2026-1,정규
328577,108577,200003,2026-03-02,완료,2026-1,정규
328578,108578,200003,2026-03-02,완료,2026-1,정규
328579,108579,200003,2026-03-02,완료,2026-1,정규
328580,108580,200003,2026-03-02,완료,2026-1,정규
328581,108581,200003,2026-03-02,완료,2026-1,정규
328582,108582,200003,2026-03-02,완료,2026-1,정규
328583,108583,200003,2026-03-02,완료,2026-1,정규
328584,108584,200003,2026-03-02,완료,2026-1,정규
328585,108585,200003,2026-03-02,완료,2026-1,정규
328586,108586,200003,2026-03-02,완료,2026-1,정규
328587,108587,200003,2026-03-02,완료,2026-1,정규
328588,108588,200003,2026-03-02,완료,2026-1,정규
328589,108589,200003,2026-03-02,완료,2026-1,정규
328590,108590,200003,2026-03-02,완료,2026-1,정규
328591,108591,200003,2026-03-02,완료,2026-1,정규
328592,108592,200003,2026-03-02,완료,2026-1,정규
328593,108593,200003,2026-03-02,완료,2026-1,정규
328594,108594,200003,2026-03-02,완료,2026-1,정규
328595,108595,200003,2026-03-02,완료,2026-1,정규
328596,108596,200003,2026-03-02,완료,2026-1,정규
328597,108597,200003,2026-03-02,완료,2026-1,정규
328598,108598,200003,2026-03-02,완료,2026-1,정규
328599,108599,200003,2026-03-02,완료,2026-1,정규
328600,108600,200003,2026-03-02,완료,2026-1,정규
328601,108601,200003,2026-03-02,완료,2026-1,정규
328602,108602,200003,2026-03-02,완료,2026-1,정규
328603,108603,200003,2026-03-02,완료,2026-1,정규
328604,108604,200003,2026-03-02,완료,2026-1,정규
328605,108605,200003,2026-03-02,완료,2026-1,정규
328606,108606,200003,2026-03-02,완료,2026-1,정규
328607,108607,200003,2026-03-02,완료,2026-1,정규
328608,108608,200003,2026-03-02,완료,2026-1,정규
328609,108609,200003,2026-03-02,완료,2026-1,정규
328610,108610,200003,2026-03-02,완료,2026-1,정규
328611,108611,200003,2026-03-02,완료,2026-1,정규
328612,108612,200003,2026-03-02,완료,2026-1,정규
328613,108613,200003,2026-03-02,완료,2026-1,정규
328614,108614,200003,2026-03-02,완료,2026-1,정규
328615,108615,200003,2026-03-02,완료,2026-1,정규
328616,108616,200003,2026-03-02,완료,2026-1,정규
328617,108617,200003,2026-03-02,완료,2026-1,정규
328618,108618,200003,2026-03-02,완료,2026-1,정규
328619,108619,200003,2026-03-02,완료,2026-1,정규
328620,108620,200003,2026-03-02,완료,2026-1,정규
328621,108621,200003,2026-03-02,완료,2026-1,정규
328622,108622,200003,2026-03-02,완료,2026-1,정규
328623,108623,200003,2026-03-02,완료,2026-1,정규
328624,108624,200003,2026-03-02,완료,2026-1,정규
328625,108625,200003,2026-03-02,완료,2026-1,정규
328626,108626,200003,2026-03-02,완료,2026-1,정규
328627,108627,200003,2026-03-02,완료,2026-1,정규
328628,108628,200003,2026-03-02,완료,2026-1,정규
328629,108629,200003,2026-03-02,완료,2026-1,정규
328630,108630,200003,2026-03-02,완료,2026-1,정규
328631,108631,200003,2026-03-02,완료,2026-1,정규
328632,108632,200003,2026-03-02,완료,2026-1,정규
328633,108633,200003,2026-03-02,완료,2026-1,정규
328634,108634,200003,2026-03-02,완료,2026-1,정규
328635,108635,200003,2026-03-02,완료,2026-1,정규
328636,108636,200003,2026-03-02,완료,2026-1,정규
328637,108637,200003,2026-03-02,완료,2026-1,정규
328638,108638,200003,2026-03-02,완료,2026-1,정규
328639,108639,200003,2026-03-02,완료,2026-1,정규
328640,108640,200003,2026-03-02,완료,2026-1,정규
328641,108641,200003,2026-03-02,완료,2026-1,정규
328642,108642,200003,2026-03-02,완료,2026-1,정규
328643,108643,200003,2026-03-02,완료,2026-1,정규
328644,108644,200003,2026-03-02,완료,2026-1,정규
328645,108645,200003,2026-03-02,완료,2026-1,정규
328646,108646,200003,2026-03-02,완료,2026-1,정규
328647,108647,200003,2026-03-02,완료,2026-1,정규
328648,108648,200003,2026-03-02,완료,2026-1,정규
328649,108649,200003,2026-03-02,완료,2026-1,정규
328650,108650,200003,2026-03-02,완료,2026-1,정규
328651,108651,200003,2026-03-02,완료,2026-1,정규
328652,108652,200003,2026-03-02,완료,2026-1,정규
328653,108653,200003,2026-03-02,완료,2026-1,정규
328654,108654,200003,2026-03-02,완료,2026-1,정규
328655,108655,200003,2026-03-02,완료,2026-1,정규
328656,108656,200003,2026-03-02,완료,2026-1,정규
328657,108657,200003,2026-03-02,완료,2026-1,정규
328658,108658,200003,2026-03-02,완료,2026-1,정규
328659,108659,200003,2026-03-02,완료,2026-1,정규
328660,108660,200003,2026-03-02,완료,2026-1,정규
328661,108661,200003,2026-03-02,완료,2026-1,정규
328662,108662,200003,2026-03-02,완료,2026-1,정규
328663,108663,200003,2026-03-02,완료,2026-1,정규
328664,108664,200003,2026-03-02,완료,2026-1,정규
328665,108665,200003,2026-03-02,완료,2026-1,정규
328666,108666,200003,2026-03-02,완료,2026-1,정규
328667,108667,200003,2026-03-02,완료,2026-1,정규
328668,108668,200003,2026-03-02,완료,2026-1,정규
328669,108669,200003,2026-03-02,완료,2026-1,정규
328670,108670,200003,2026-03-02,완료,2026-1,정규
328671,108671,200003,2026-03-02,완료,2026-1,정규
328672,108672,200003,2026-03-02,완료,2026-1,정규
328673,108673,200003,2026-03-02,완료,2026-1,정규
328674,108674,200003,2026-03-02,완료,2026-1,정규
328675,108675,200003,2026-03-02,완료,2026-1,정규
328676,108676,200003,2026-03-02,완료,2026-1,정규
328677,108677,200003,2026-03-02,완료,2026-1,정규
328678,108678,200003,2026-03-02,완료,2026-1,정규
328679,108679,200003,2026-03-02,완료,2026-1,정규
328680,108680,200003,2026-03-02,완료,2026-1,정규
328681,108681,200003,2026-03-02,완료,2026-1,정규
328682,108682,200003,2026-03-02,완료,2026-1,정규
328683,108683,200003,2026-03-02,완료,2026-1,정규
328684,108684,200003,2026-03-02,완료,2026-1,정규
328685,108685,200003,2026-03-02,완료,2026-1,정규
328686,108686,200003,2026-03-02,완료,2026-1,정규
328687,108687,200003,2026-03-02,완료,2026-1,정규
328688,108688,200003,2026-03-02,완료,2026-1,정규
328689,108689,200003,2026-03-02,완료,2026-1,정규
